,predation_risk,vigilance_total,vigilance_avg,time,group_size_prey
0,7.0,0.4782459900234053,0.23912299501170264,116.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,117.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,118.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,119.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,120.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,121.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,122.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,123.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,124.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,125.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,126.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,127.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,128.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,129.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,130.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,131.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,132.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,133.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,134.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,135.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,136.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,137.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,138.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,139.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,140.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,141.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,142.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,143.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,144.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,145.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,146.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,147.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,148.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,149.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,150.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,151.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,152.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,153.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,154.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,155.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,156.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,157.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,158.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,159.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,160.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,161.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,162.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,163.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,164.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,165.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,166.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,167.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,168.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,169.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,170.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,171.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,172.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,173.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,174.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,175.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,176.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,177.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,178.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,179.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,180.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,181.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,182.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,183.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,184.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,185.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,186.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,187.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,188.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,189.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,190.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,191.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,192.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,193.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,194.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,195.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,196.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,197.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,198.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,199.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,200.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,201.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,202.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,203.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,204.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,205.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,206.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,207.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,208.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,209.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,210.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,211.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,212.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,213.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,214.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,215.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,216.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,217.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,218.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,219.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,220.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,221.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,222.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,223.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,224.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,225.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,226.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,227.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,228.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,229.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,230.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,231.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,232.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,233.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,234.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,235.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,236.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,237.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,238.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,239.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,240.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,241.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,242.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,243.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,244.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,245.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,246.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,247.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,248.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,249.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,250.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,251.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,252.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,253.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,254.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,255.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,256.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,257.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,258.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,259.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,260.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,261.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,262.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,263.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,264.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,265.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,266.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,267.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,268.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,269.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,270.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,271.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,272.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,273.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,274.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,275.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,276.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,277.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,278.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,279.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,280.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,281.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,282.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,283.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,284.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,285.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,286.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,287.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,288.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,289.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,290.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,291.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,292.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,293.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,294.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,295.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,296.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,297.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,298.0,2.0
0,7.0,0.4782459900234053,0.23912299501170264,299.0,2.0
