,predation_risk,vigilance_total,vigilance_avg,time,group_size_prey
0,9.0,4.78245990023405,0.2391229950117025,0.0,20.0
0,9.0,4.78245990023405,0.2391229950117025,1.0,20.0
0,9.0,4.78245990023405,0.2391229950117025,2.0,20.0
0,9.0,4.78245990023405,0.2391229950117025,3.0,20.0
0,9.0,4.78245990023405,0.2391229950117025,4.0,20.0
0,9.0,4.78245990023405,0.2391229950117025,5.0,20.0
0,9.0,4.78245990023405,0.2391229950117025,6.0,20.0
0,9.0,4.702752235230149,0.2391229950117025,7.0,19.666666666666668
0,9.0,4.065090915198943,0.23912299501170253,8.0,17.0
0,9.0,3.666552590179439,0.23912299501170253,9.0,15.333333333333334
0,9.0,3.666552590179439,0.23912299501170253,10.0,15.333333333333334
0,9.0,3.666552590179439,0.23912299501170253,11.0,15.333333333333334
0,9.0,3.666552590179439,0.23912299501170253,12.0,15.333333333333334
0,9.0,3.666552590179439,0.23912299501170253,13.0,15.333333333333334
0,9.0,3.5071372601716373,0.23912299501170253,14.0,14.666666666666666
0,9.0,2.949183605144332,0.23912299501170256,15.0,12.333333333333334
0,9.0,2.710060610132629,0.23912299501170256,16.0,11.333333333333334
0,9.0,2.710060610132629,0.23912299501170256,17.0,11.333333333333334
0,9.0,2.710060610132629,0.23912299501170256,18.0,11.333333333333334
0,9.0,2.710060610132629,0.23912299501170256,19.0,11.333333333333334
0,9.0,2.710060610132629,0.23912299501170256,20.0,11.333333333333334
0,9.0,2.6303529451287284,0.23912299501170256,21.0,11.0
0,9.0,2.1521069551053236,0.23912299501170264,22.0,9.0
0,9.0,1.992691625097522,0.23912299501170264,23.0,8.333333333333334
0,9.0,1.992691625097522,0.23912299501170264,24.0,8.333333333333334
0,9.0,1.992691625097522,0.23912299501170264,25.0,8.333333333333334
0,9.0,1.992691625097522,0.23912299501170264,26.0,8.333333333333334
0,9.0,1.9129839600936211,0.23912299501170264,27.0,8.0
0,9.0,1.7535686300858195,0.23912299501170264,28.0,7.333333333333333
0,9.0,1.5941533000780177,0.23912299501170264,29.0,6.666666666666667
0,9.0,1.514445635074117,0.23912299501170264,30.0,6.333333333333333
0,9.0,1.514445635074117,0.23912299501170264,31.0,6.333333333333333
0,9.0,1.514445635074117,0.23912299501170264,32.0,6.333333333333333
0,9.0,1.514445635074117,0.23912299501170264,33.0,6.333333333333333
0,9.0,1.514445635074117,0.23912299501170264,34.0,6.333333333333333
0,9.0,1.3550303050663153,0.23912299501170264,35.0,5.666666666666667
