,predation_risk,vigilance_total,vigilance_avg,time,group_size_prey
0,7.0,4.78245990023405,0.2391229950117025,0.0,20.0
0,7.0,4.78245990023405,0.2391229950117025,1.0,20.0
0,7.0,4.78245990023405,0.2391229950117025,2.0,20.0
0,7.0,4.78245990023405,0.2391229950117025,3.0,20.0
0,7.0,4.78245990023405,0.2391229950117025,4.0,20.0
0,7.0,4.78245990023405,0.2391229950117025,5.0,20.0
0,7.0,4.78245990023405,0.2391229950117025,6.0,20.0
0,7.0,4.78245990023405,0.2391229950117025,7.0,20.0
0,7.0,4.065090915198943,0.23912299501170253,8.0,17.0
0,7.0,3.7462602551833393,0.23912299501170253,9.0,15.666666666666666
0,7.0,3.7462602551833393,0.23912299501170253,10.0,15.666666666666666
0,7.0,3.7462602551833393,0.23912299501170253,11.0,15.666666666666666
0,7.0,3.7462602551833393,0.23912299501170253,12.0,15.666666666666666
0,7.0,3.7462602551833393,0.23912299501170253,13.0,15.666666666666666
0,7.0,3.666552590179439,0.23912299501170253,14.0,15.333333333333334
0,7.0,3.188306600156034,0.23912299501170256,15.0,13.333333333333334
0,7.0,2.949183605144332,0.23912299501170256,16.0,12.333333333333334
0,7.0,2.949183605144332,0.23912299501170256,17.0,12.333333333333334
0,7.0,2.949183605144332,0.23912299501170256,18.0,12.333333333333334
0,7.0,2.949183605144332,0.23912299501170256,19.0,12.333333333333334
0,7.0,2.869475940140431,0.23912299501170256,20.0,12.0
0,7.0,2.7897682751365296,0.23912299501170256,21.0,11.666666666666666
0,7.0,2.6303529451287284,0.23912299501170256,22.0,11.0
0,7.0,2.3115222851131247,0.23912299501170256,23.0,9.666666666666666
0,7.0,2.3115222851131247,0.23912299501170256,24.0,9.666666666666666
0,7.0,2.3115222851131247,0.23912299501170256,25.0,9.666666666666666
0,7.0,2.3115222851131247,0.23912299501170256,26.0,9.666666666666666
0,7.0,2.3115222851131247,0.23912299501170256,27.0,9.666666666666666
0,7.0,2.152106955105323,0.23912299501170262,28.0,9.0
0,7.0,1.8332762950897201,0.23912299501170262,29.0,7.666666666666667
0,7.0,1.8332762950897201,0.23912299501170262,30.0,7.666666666666667
0,7.0,1.8332762950897201,0.23912299501170262,31.0,7.666666666666667
0,7.0,1.8332762950897201,0.23912299501170262,32.0,7.666666666666667
0,7.0,1.8332762950897201,0.23912299501170262,33.0,7.666666666666667
0,7.0,1.7535686300858193,0.23912299501170262,34.0,7.333333333333333
0,7.0,1.6738609650819185,0.23912299501170262,35.0,7.0
0,7.0,1.5144456350741162,0.23912299501170262,36.0,6.333333333333333
0,7.0,1.5144456350741162,0.23912299501170262,37.0,6.333333333333333
0,7.0,1.5144456350741162,0.23912299501170262,38.0,6.333333333333333
0,7.0,1.5144456350741162,0.23912299501170262,39.0,6.333333333333333
0,7.0,1.5144456350741162,0.23912299501170262,40.0,6.333333333333333
0,7.0,1.4347379700702154,0.23912299501170262,41.0,6.0
0,7.0,1.3550303050663146,0.23912299501170262,42.0,5.666666666666667
0,7.0,1.1956149750585128,0.23912299501170262,43.0,5.0
0,7.0,1.115907310054612,0.15941533000780173,44.0,4.666666666666667
0,7.0,1.115907310054612,0.15941533000780173,45.0,4.666666666666667
0,7.0,1.115907310054612,0.15941533000780173,46.0,4.666666666666667
0,7.0,1.115907310054612,0.15941533000780173,47.0,4.666666666666667
0,7.0,1.115907310054612,0.15941533000780173,48.0,4.666666666666667
0,7.0,1.115907310054612,0.15941533000780173,49.0,4.666666666666667
0,7.0,1.115907310054612,0.15941533000780173,50.0,4.666666666666667
0,7.0,1.115907310054612,0.15941533000780173,51.0,4.666666666666667
0,7.0,1.115907310054612,0.15941533000780173,52.0,4.666666666666667
0,7.0,1.115907310054612,0.15941533000780173,53.0,4.666666666666667
0,7.0,1.115907310054612,0.15941533000780173,54.0,4.666666666666667
0,7.0,1.115907310054612,0.15941533000780173,55.0,4.666666666666667
0,7.0,1.115907310054612,0.15941533000780173,56.0,4.666666666666667
0,7.0,1.115907310054612,0.15941533000780173,57.0,4.666666666666667
0,7.0,1.115907310054612,0.15941533000780173,58.0,4.666666666666667
0,7.0,1.115907310054612,0.15941533000780173,59.0,4.666666666666667
0,7.0,1.115907310054612,0.15941533000780173,60.0,4.666666666666667
0,7.0,1.115907310054612,0.15941533000780173,61.0,4.666666666666667
0,7.0,1.115907310054612,0.15941533000780173,62.0,4.666666666666667
0,7.0,1.115907310054612,0.15941533000780173,63.0,4.666666666666667
0,7.0,1.115907310054612,0.15941533000780173,64.0,4.666666666666667
0,7.0,1.115907310054612,0.15941533000780173,65.0,4.666666666666667
0,7.0,1.115907310054612,0.15941533000780173,66.0,4.666666666666667
0,7.0,1.0361996450507112,0.15941533000780175,67.0,4.333333333333333
0,7.0,1.0361996450507112,0.15941533000780175,68.0,4.333333333333333
0,7.0,1.0361996450507112,0.15941533000780175,69.0,4.333333333333333
0,7.0,1.0361996450507112,0.15941533000780175,70.0,4.333333333333333
0,7.0,1.0361996450507112,0.15941533000780175,71.0,4.333333333333333
0,7.0,1.0361996450507112,0.15941533000780175,72.0,4.333333333333333
0,7.0,1.0361996450507112,0.15941533000780175,73.0,4.333333333333333
0,7.0,1.0361996450507112,0.15941533000780175,74.0,4.333333333333333
0,7.0,1.0361996450507112,0.15941533000780175,75.0,4.333333333333333
0,7.0,1.0361996450507112,0.15941533000780175,76.0,4.333333333333333
0,7.0,1.0361996450507112,0.15941533000780175,77.0,4.333333333333333
0,7.0,0.9564919800468105,0.15941533000780175,78.0,4.0
0,7.0,0.9564919800468105,0.15941533000780175,79.0,4.0
0,7.0,0.9564919800468105,0.15941533000780175,80.0,4.0
0,7.0,0.8767843150429097,0.15941533000780175,81.0,3.6666666666666665
0,7.0,0.8767843150429097,0.15941533000780175,82.0,3.6666666666666665
0,7.0,0.8767843150429097,0.15941533000780175,83.0,3.6666666666666665
0,7.0,0.8767843150429097,0.15941533000780175,84.0,3.6666666666666665
0,7.0,0.7970766500390088,0.15941533000780175,85.0,3.3333333333333335
0,7.0,0.7970766500390088,0.15941533000780175,86.0,3.3333333333333335
0,7.0,0.7970766500390088,0.15941533000780175,87.0,3.3333333333333335
0,7.0,0.7970766500390088,0.15941533000780175,88.0,3.3333333333333335
0,7.0,0.637661320031207,0.15941533000780175,89.0,2.6666666666666665
0,7.0,0.637661320031207,0.15941533000780175,90.0,2.6666666666666665
0,7.0,0.637661320031207,0.15941533000780175,91.0,2.6666666666666665
0,7.0,0.5579536550273062,0.15941533000780175,92.0,2.3333333333333335
0,7.0,0.5579536550273062,0.15941533000780175,93.0,2.3333333333333335
0,7.0,0.5579536550273062,0.15941533000780175,94.0,2.3333333333333335
0,7.0,0.5579536550273062,0.15941533000780175,95.0,2.3333333333333335
0,7.0,0.5579536550273062,0.15941533000780175,96.0,2.3333333333333335
0,7.0,0.5579536550273062,0.15941533000780175,97.0,2.3333333333333335
0,7.0,0.5579536550273062,0.15941533000780175,98.0,2.3333333333333335
0,7.0,0.5579536550273062,0.15941533000780175,99.0,2.3333333333333335
0,7.0,0.5579536550273062,0.15941533000780175,100.0,2.3333333333333335
0,7.0,0.5579536550273062,0.15941533000780175,101.0,2.3333333333333335
0,7.0,0.5579536550273062,0.15941533000780175,102.0,2.3333333333333335
0,7.0,0.5579536550273062,0.15941533000780175,103.0,2.3333333333333335
0,7.0,0.5579536550273062,0.15941533000780175,104.0,2.3333333333333335
0,7.0,0.5579536550273062,0.15941533000780175,105.0,2.3333333333333335
0,7.0,0.5579536550273062,0.15941533000780175,106.0,2.3333333333333335
0,7.0,0.5579536550273062,0.15941533000780175,107.0,2.3333333333333335
0,7.0,0.5579536550273062,0.15941533000780175,108.0,2.3333333333333335
0,7.0,0.5579536550273062,0.15941533000780175,109.0,2.3333333333333335
0,7.0,0.5579536550273062,0.15941533000780175,110.0,2.3333333333333335
0,7.0,0.5579536550273062,0.15941533000780175,111.0,2.3333333333333335
0,7.0,0.5579536550273062,0.15941533000780175,112.0,2.3333333333333335
