,predation_risk,vigilance_total,vigilance_avg,time,group_size_prey
0,5.0,12.085416083177227,0.6042708041588613,0.0,20.0
0,5.0,12.085416083177227,0.6042708041588613,1.0,20.0
0,5.0,12.085416083177227,0.6042708041588613,2.0,20.0
0,5.0,12.085416083177227,0.6042708041588613,3.0,20.0
0,5.0,12.085416083177227,0.6042708041588613,4.0,20.0
0,5.0,12.085416083177227,0.6042708041588613,5.0,20.0
0,5.0,12.085416083177227,0.6042708041588613,6.0,20.0
0,5.0,12.085416083177227,0.6042708041588613,7.0,20.0
0,5.0,10.8768744748595,0.6042708041588613,8.0,18.0
0,5.0,8.661214859610341,0.604270804158861,9.0,14.333333333333334
0,5.0,8.661214859610341,0.604270804158861,10.0,14.333333333333334
0,5.0,8.661214859610341,0.604270804158861,11.0,14.333333333333334
0,5.0,8.661214859610341,0.604270804158861,12.0,14.333333333333334
0,5.0,8.661214859610341,0.604270804158861,13.0,14.333333333333334
0,5.0,8.661214859610341,0.604270804158861,14.0,14.333333333333334
0,5.0,6.646978845747472,0.604270804158861,15.0,11.0
0,5.0,6.04270804158861,0.604270804158861,16.0,10.0
0,5.0,6.04270804158861,0.604270804158861,17.0,10.0
0,5.0,6.04270804158861,0.604270804158861,18.0,10.0
0,5.0,6.04270804158861,0.604270804158861,19.0,10.0
0,5.0,6.04270804158861,0.604270804158861,20.0,10.0
0,5.0,6.04270804158861,0.604270804158861,21.0,10.0
0,5.0,5.438437237429749,0.604270804158861,22.0,9.0
0,5.0,4.834166433270888,0.604270804158861,23.0,8.0
0,5.0,4.834166433270888,0.604270804158861,24.0,8.0
0,5.0,4.834166433270888,0.604270804158861,25.0,8.0
0,5.0,4.431319230498314,0.604270804158861,26.0,7.333333333333333
0,5.0,4.229895629112027,0.604270804158861,27.0,7.0
0,5.0,4.028472027725741,0.604270804158861,28.0,6.666666666666667
0,5.0,3.625624824953166,0.604270804158861,29.0,6.0
0,5.0,3.4242012235668793,0.604270804158861,30.0,5.666666666666667
0,5.0,3.4242012235668793,0.604270804158861,31.0,5.666666666666667
0,5.0,3.222777622180592,0.604270804158861,32.0,5.333333333333333
0,5.0,3.222777622180592,0.604270804158861,33.0,5.333333333333333
0,5.0,3.0213540207943055,0.604270804158861,34.0,5.0
0,5.0,3.0213540207943055,0.604270804158861,35.0,5.0
0,5.0,3.0213540207943055,0.604270804158861,36.0,5.0
0,5.0,2.8199304194080184,0.604270804158861,37.0,4.666666666666667
0,5.0,2.8199304194080184,0.604270804158861,38.0,4.666666666666667
0,5.0,2.8199304194080184,0.604270804158861,39.0,4.666666666666667
0,5.0,2.8199304194080184,0.604270804158861,40.0,4.666666666666667
0,5.0,2.8199304194080184,0.604270804158861,41.0,4.666666666666667
0,5.0,2.8199304194080184,0.604270804158861,42.0,4.666666666666667
0,5.0,2.8199304194080184,0.604270804158861,43.0,4.666666666666667
0,5.0,2.6185068180217312,0.604270804158861,44.0,4.333333333333333
0,5.0,2.6185068180217312,0.604270804158861,45.0,4.333333333333333
0,5.0,2.6185068180217312,0.604270804158861,46.0,4.333333333333333
0,5.0,2.6185068180217312,0.604270804158861,47.0,4.333333333333333
0,5.0,2.6185068180217312,0.604270804158861,48.0,4.333333333333333
0,5.0,2.6185068180217312,0.604270804158861,49.0,4.333333333333333
